budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,release_year,genres_parsed,production_countries_parsed
70000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,1573,"[{""id"": 502, ""name"": ""ambush""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 822, ""name"": ""airport""}, {""id"": 4709, ""name"": ""hand grenade""}, {""id"": 5572, ""name"": ""fistfight""}, {""id"": 8015, ""name"": ""cop""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 10808, ""name"": ""dulles international airport""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 11720, ""name"": ""officer involved shooting""}, {""id"": 13015, ""name"": ""terrorism""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14765, ""name"": ""church""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15246, ""name"": ""sabotage""}, {""id"": 33553, ""name"": ""walkie talkie""}, {""id"": 156788, ""name"": ""swat team""}, {""id"": 158770, ""name"": ""air traffic control""}, {""id"": 195741, ""name"": ""commando unit""}, {""id"": 207771, ""name"": ""snowmobile""}]",en,Die Hard 2,"John McClane is an off-duty cop gripped with a feeling of déjà vu when on a snowy Christmas Eve in the nation's capital, terrorists seize a major international airport, holding thousands of holiday travelers hostage. Renegade military commandos led by a murderous rogue officer plot to rescue a drug lord from justice and are prepared for every contingency except one: McClane's smart-mouthed heroics.",57.69847,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Gordon Company"", ""id"": 1073}, {""name"": ""Silver Pictures"", ""id"": 1885}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1990-07-02,240031094,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Die Harder,Die Hard 2,6.6,1896,1990.0,"['Action', 'Thriller']",['United States of America']
70000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",,200,"[{""id"": 161176, ""name"": ""space opera""}, {""id"": 162388, ""name"": ""retribution""}, {""id"": 162392, ""name"": ""spacecraft officer""}, {""id"": 162399, ""name"": ""exploding ship""}]",en,Star Trek: Insurrection,"When an alien race and factions within Starfleet attempt to take over a planet that has ""regenerative"" properties, it falls upon Captain Picard and the crew of the Enterprise to defend the planet's people as well as the very ideals upon which the Federation itself was founded.",19.711951,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-12-10,118000000,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The battle for paradise has begun.,Star Trek: Insurrection,6.3,391,1998.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",['United States of America']
0,"[{""id"": 14, ""name"": ""Fantasy""}]",,10395,"[{""id"": 596, ""name"": ""adultery""}, {""id"": 2499, ""name"": ""heal""}, {""id"": 4197, ""name"": ""bite""}, {""id"": 12564, ""name"": ""werewolf""}]",en,Wolf,Publisher Will Randall becomes a werewolf and has to fight to keep his job.,13.758526,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-06-17,0,125.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The animal is out.,Wolf,6.0,216,1994.0,['Fantasy'],['United States of America']
70000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",,9882,"[{""id"": 187, ""name"": ""islam""}, {""id"": 789, ""name"": ""muslim""}, {""id"": 7336, ""name"": ""car bomb""}, {""id"": 18525, ""name"": ""fbi agent""}]",en,The Siege,The secret US abduction of a suspected terrorist leads to a wave of terrorist attacks in New York that lead to the declaration of martial law.,20.089933,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Lynda Obst Productions"", ""id"": 13769}, {""name"": ""Bedford Falls Company, The"", ""id"": 20634}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-11-06,116672912,116.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}]",Released,On November 6th our freedom is history,The Siege,6.0,352,1998.0,"['Drama', 'Action', 'Thriller', 'Crime']",['United States of America']
70000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,978,"[{""id"": 188, ""name"": ""buddhism""}, {""id"": 486, ""name"": ""himalaya""}, {""id"": 1201, ""name"": ""austria""}, {""id"": 1262, ""name"": ""mountains""}, {""id"": 1529, ""name"": ""buddhist monk""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 1968, ""name"": ""prisoners of war""}, {""id"": 2385, ""name"": ""monsoon""}, {""id"": 4558, ""name"": ""tibet""}, {""id"": 4559, ""name"": ""dalai lama""}, {""id"": 4560, ""name"": ""mountaineer""}, {""id"": 4561, ""name"": ""lhasa""}, {""id"": 13027, ""name"": ""wedding""}]",en,Seven Years in Tibet,"Austrian mountaineer, Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life.",16.92991,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Mandalay Entertainment"", ""id"": 1236}, {""name"": ""Applecross"", ""id"": 57435}, {""name"": ""Reperage & Vanguard Films"", ""id"": 57436}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-09-12,131457682,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,At the end of the world his real journey began.,Seven Years in Tibet,7.0,630,1997.0,"['Adventure', 'Drama', 'History']",['United States of America']
70000000,"[{""id"": 53, ""name"": ""Thriller""}]",,11258,"[{""id"": 798, ""name"": ""sheriff""}, {""id"": 2217, ""name"": ""rain""}, {""id"": 2227, ""name"": ""evacuation""}, {""id"": 4898, ""name"": ""armored car""}, {""id"": 8207, ""name"": ""crook""}, {""id"": 160488, ""name"": ""hoodlum""}]",en,Hard Rain,"Get swept up in the action as an armored car driver (Christian Slater) tries to elude a gang of thieves (led by Morgan Freeman) while a flood ravages the countryside. Hard Rain is ""a wild, thrilling, chilling action ride"" filled with close calls, uncertain loyalties and heart-stopping heroics.",10.930537,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Toho-Towa"", ""id"": 657}, {""name"": ""Mutual Film Company"", ""id"": 762}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Marubeni"", ""id"": 4650}, {""name"": ""Tele M\u00fcnchen Fernseh Produktionsgesellschaft (TMG)"", ""id"": 7237}, {""name"": ""UGC PH"", ""id"": 23932}, {""name"": ""British Broadcasting Corporation (BBC) Television"", ""id"": 48136}, {""name"": ""Stargate Studios"", ""id"": 55474}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-01-16,19870567,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"In the worst storm in living memory, one guard stands between five men and three million dollars.",Hard Rain,5.5,179,1998.0,['Thriller'],"['Denmark', 'France', 'New Zealand', 'United Kingdom', 'United States of America']"
60000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",,11517,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 1552, ""name"": ""subway""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 155735, ""name"": ""new york subway""}, {""id"": 156120, ""name"": ""train robbery""}]",en,Money Train,"A vengeful New York transit cop decides to steal a trainload of subway fares; his foster brother, a fellow cop, tries to protect him.",10.004564,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-11-21,35431113,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Get on, or GET OUT THE WAY!",Money Train,5.4,222,1995.0,"['Action', 'Comedy', 'Crime']",['United States of America']
68000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",,9824,"[{""id"": 420, ""name"": ""bowling""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 3465, ""name"": ""sphinx""}, {""id"": 4613, ""name"": ""training""}, {""id"": 4924, ""name"": ""insane asylum""}, {""id"": 6100, ""name"": ""tools""}, {""id"": 6737, ""name"": ""frankenstein""}, {""id"": 8642, ""name"": ""casanova""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10267, ""name"": ""comedy""}, {""id"": 11931, ""name"": ""spoof""}, {""id"": 15084, ""name"": ""skull""}, {""id"": 41376, ""name"": ""shovel""}, {""id"": 155490, ""name"": ""disco""}, {""id"": 157677, ""name"": ""superhero spoof""}, {""id"": 160130, ""name"": ""invisible man""}, {""id"": 178857, ""name"": ""dark horse comics""}, {""id"": 189115, ""name"": ""invisibility""}, {""id"": 192389, ""name"": ""rajah""}, {""id"": 200646, ""name"": ""bowling ball""}, {""id"": 211711, ""name"": ""spleen""}, {""id"": 211712, ""name"": ""evil genius""}]",en,Mystery Men,"When Captain Amazing (Kinnear) is kidnapped by Casanova Frankenstein (Rush) a group of superheroes combine together to create a plan. But these aren't normal superheroes. Now, the group who include such heroes as Mr. Furious (Stiller), The Shoveller (Macy) and The Blue Raja (Azaria) must put all the powers together to save everyone they know and love.",12.948627,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Dark Horse Entertainment"", ""id"": 552}, {""name"": ""Golar Productions"", ""id"": 2484}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-08-06,29762011,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"We're not your classic heroes, we're the other guys.",Mystery Men,5.7,250,1999.0,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Science Fiction']",['United States of America']
90000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,9008,"[{""id"": 470, ""name"": ""spy""}, {""id"": 918, ""name"": ""newspaper""}, {""id"": 3664, ""name"": ""research""}, {""id"": 4434, ""name"": ""interview""}, {""id"": 6357, ""name"": ""tobacco""}, {""id"": 8231, ""name"": ""insider""}, {""id"": 11208, ""name"": ""conspiracy theory""}, {""id"": 12193, ""name"": ""reporter""}, {""id"": 209799, ""name"": ""whistleblower""}, {""id"": 211141, ""name"": ""columbia broadcasting system (cbs)""}, {""id"": 219681, ""name"": ""tobacco industry""}]",en,The Insider,"Tells the true story of a 60 Minutes television series exposé of the tobacco industry, as seen through the eyes of a real tobacco executive, Jeffrey Wigand",26.153669,"[{""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Forward Pass"", ""id"": 675}, {""name"": ""Kaitz Productions"", ""id"": 8758}, {""name"": ""Mann/Roth Productions"", ""id"": 8759}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-10-28,60289912,157.0,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""fa"", ""name"": ""\u0641\u0627\u0631\u0633\u06cc""}]",Released,Two men driven to tell the truth... whatever the cost.,The Insider,7.3,481,1999.0,"['Drama', 'Thriller']",['United States of America']
66000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",http://www.foxmovies.com.au/entrapment,1844,"[{""id"": 212, ""name"": ""london england""}, {""id"": 613, ""name"": ""new year's eve""}, {""id"": 1418, ""name"": ""skyscraper""}, {""id"": 1437, ""name"": ""burglar""}, {""id"": 1448, ""name"": ""distrust""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 9727, ""name"": ""thief""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 14669, ""name"": ""older man younger woman relationship""}, {""id"": 14789, ""name"": ""art thief""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 156031, ""name"": ""art theft""}, {""id"": 159468, ""name"": ""millennium""}, {""id"": 168346, ""name"": ""manhattan, new york city""}, {""id"": 169356, ""name"": ""gala""}, {""id"": 227432, ""name"": ""kuala lumpur malaysia""}]",en,Entrapment,"Two thieves, who travel in elegant circles, try to outsmart each other and, in the process, end up falling in love.",25.877794,"[{""name"": ""Fountainbridge Films"", ""id"": 414}, {""name"": ""Regency Enterprises"", ""id"": 508}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-04-29,212404396,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The trap is set.,Entrapment,6.0,602,1999.0,"['Romance', 'Drama', 'Mystery']","['United Kingdom', 'United States of America']"
66000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",,846,"[{""id"": 258, ""name"": ""bomb""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 1603, ""name"": ""extraterrestrial technology""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 2766, ""name"": ""mutation""}, {""id"": 2908, ""name"": ""secret society""}, {""id"": 3271, ""name"": ""secret organization""}, {""id"": 3288, ""name"": ""secret lab""}, {""id"": 4249, ""name"": ""x-files""}, {""id"": 6086, ""name"": ""government""}]",en,The X Files,"Mulder and Scully, now taken off the FBI's X Files cases, must find a way to fight the shadowy elements of the government to find out the truth about a conspiracy that might mean the alien colonization of Earth.",18.59991,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Ten Thirteen Productions"", ""id"": 545}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-06-19,189198313,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fight the Future,The X Files,6.6,488,1998.0,"['Mystery', 'Science Fiction', 'Thriller']","['Canada', 'United States of America']"
70000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",,857,"[{""id"": 1327, ""name"": ""war crimes""}, {""id"": 1430, ""name"": ""self sacrifice""}, {""id"": 1543, ""name"": ""war veteran""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2770, ""name"": ""war ship""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 3930, ""name"": ""bravery""}, {""id"": 4299, ""name"": ""normandy""}, {""id"": 4300, ""name"": ""parachute""}, {""id"": 4302, ""name"": ""troops""}, {""id"": 4303, ""name"": ""waffen ss""}, {""id"": 4304, ""name"": ""omaha beach""}, {""id"": 6092, ""name"": ""army""}, {""id"": 7956, ""name"": ""cowardice""}, {""id"": 11108, ""name"": ""american flag""}, {""id"": 11111, ""name"": ""war memorial""}, {""id"": 11371, ""name"": ""deserted town""}, {""id"": 162365, ""name"": ""military""}, {""id"": 207883, ""name"": ""1940s""}]",en,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",76.041867,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Mutual Film Company"", ""id"": 762}, {""name"": ""Mark Gordon Productions"", ""id"": 11362}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-07-24,481840909,169.0,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,The mission is a man.,Saving Private Ryan,7.9,5048,1998.0,"['Drama', 'History', 'War']",['United States of America']
63000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.warnerbros.com/matrix,603,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 312, ""name"": ""man vs machine""}, {""id"": 490, ""name"": ""philosophy""}, {""id"": 530, ""name"": ""prophecy""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 1430, ""name"": ""self sacrifice""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 3074, ""name"": ""insurgence""}, {""id"": 4563, ""name"": ""virtual reality""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6256, ""name"": ""truth""}, {""id"": 12190, ""name"": ""cyberpunk""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 194063, ""name"": ""messiah""}, {""id"": 221385, ""name"": ""gnosticism""}]",en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",104.309993,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Groucho II Film Partnership"", ""id"": 372}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-03-30,463517383,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Welcome to the Real World.,The Matrix,7.9,8907,1999.0,"['Action', 'Science Fiction']","['Australia', 'United States of America']"
52000000,"[{""id"": 18, ""name"": ""Drama""}]",,568,"[{""id"": 305, ""name"": ""moon""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 1432, ""name"": ""nasa""}, {""id"": 2345, ""name"": ""spaceman""}, {""id"": 4776, ""name"": ""race against time""}, {""id"": 9609, ""name"": ""houston""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9882, ""name"": ""space""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 184994, ""name"": ""saturn v rocket""}, {""id"": 189098, ""name"": ""courage""}, {""id"": 193479, ""name"": ""hypothermia""}, {""id"": 226233, ""name"": ""apollo program""}, {""id"": 226234, ""name"": ""cape kennedy""}, {""id"": 226235, ""name"": ""lunar mission""}, {""id"": 226236, ""name"": ""spacecraft accident""}]",en,Apollo 13,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1971, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",68.140214,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-06-30,355237933,140.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Houston, we have a problem.",Apollo 13,7.3,1599,1995.0,['Drama'],['United States of America']
65000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",http://youvegotmail.warnerbros.com,9489,"[{""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 182195, ""name"": ""online dating""}, {""id"": 187056, ""name"": ""woman director""}]",en,You've Got Mail,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet – both blissfully unaware that he's putting her out of business.",28.540267,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-12-17,250821495,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Someone you pass on the street may already be the love of your life.,You've Got Mail,6.3,838,1998.0,"['Comedy', 'Romance']",['United States of America']
95000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",,9342,"[{""id"": 387, ""name"": ""california""}, {""id"": 470, ""name"": ""spy""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 2284, ""name"": ""horseback riding""}, {""id"": 9725, ""name"": ""sword fight""}, {""id"": 9748, ""name"": ""revenge""}]",en,The Mask of Zorro,"It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.",31.086791,"[{""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""TriStar Pictures"", ""id"": 559}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-07-16,250288523,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No one has seen his face... but everyone ... knows this mark.,The Mask of Zorro,6.3,1183,1998.0,"['Action', 'Adventure']",['United States of America']
70000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",,9350,"[{""id"": 2805, ""name"": ""rocky mountains""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4245, ""name"": ""hijacking""}, {""id"": 4702, ""name"": ""suitcase""}, {""id"": 8624, ""name"": ""climbing""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 10594, ""name"": ""money""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 159212, ""name"": ""mountain climbing""}, {""id"": 229053, ""name"": ""mountain""}]",en,Cliffhanger,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",26.19909,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Carolco Pictures"", ""id"": 14723}, {""name"": ""RCS Video"", ""id"": 23246}, {""name"": ""Cliffhanger Productions"", ""id"": 45728}, {""name"": ""Pioneer"", ""id"": 45729}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-05-28,255000211,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The height of adventure.,Cliffhanger,6.1,588,1993.0,"['Action', 'Adventure', 'Thriller']","['France', 'Italy', 'United States of America']"
50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,9208,"[{""id"": 720, ""name"": ""helicopter""}, {""id"": 1261, ""name"": ""river""}, {""id"": 1316, ""name"": ""captain""}, {""id"": 1353, ""name"": ""underground""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 1825, ""name"": ""countdown""}, {""id"": 3203, ""name"": ""pilot""}, {""id"": 5572, ""name"": ""fistfight""}, {""id"": 8122, ""name"": ""canyon""}, {""id"": 9052, ""name"": ""major""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 13008, ""name"": ""train""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 15263, ""name"": ""park ranger""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 162365, ""name"": ""military""}, {""id"": 208547, ""name"": ""nuclear device""}, {""id"": 209476, ""name"": ""boxing""}, {""id"": 214472, ""name"": ""stealth aircraft""}, {""id"": 215861, ""name"": ""abandoned mine""}, {""id"": 219869, ""name"": ""humvee""}]",en,Broken Arrow,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",22.769108,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""WCG Entertainment Productions"", ""id"": 456}, {""name"": ""Mark Gordon Productions"", ""id"": 11362}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-02-09,150270147,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Prepare to Go Ballistic.,Broken Arrow,5.7,453,1996.0,"['Action', 'Adventure', 'Drama', 'Thriller']",['United States of America']
65000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}]",http://eyeswideshut.warnerbros.com/,345,"[{""id"": 314, ""name"": ""life and death""}, {""id"": 459, ""name"": ""sexual obsession""}, {""id"": 460, ""name"": ""free love""}, {""id"": 826, ""name"": ""heterosexual""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 1664, ""name"": ""eroticism""}, {""id"": 1817, ""name"": ""orgy""}, {""id"": 2404, ""name"": ""masked ball""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 33625, ""name"": ""illegal prostitution""}]",en,Eyes Wide Shut,"After Dr. Bill Hartford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",27.870312,"[{""name"": ""Hobby Films"", ""id"": 194}, {""name"": ""Pole Star"", ""id"": 195}, {""name"": ""Stanley Kubrick Productions"", ""id"": 385}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-07-14,162091208,159.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Cruise. Kidman. Kubrick.,Eyes Wide Shut,7.1,1234,1999.0,"['Mystery', 'Drama']","['United Kingdom', 'United States of America']"
